Contig	GeneID	Start	End	Annotation
Contig_2	PSPPH_4343	4965697	4965167	Iron-sulfur cluster-binding protein 
Contig_2	PSPPH_4344	4965962	4967257	Xanthine/uracil permease family protein 
Contig_2	PSPPH_4345	4967254	4968339	tRNA/tmRNA (uracil-C(5))-methyltransferase 
Contig_2	PSPPH_4346	4968605	4969849	Putative membrane protein 
Contig_2	PSPPH_4347	4969986	4970873	Metallopeptidase, zinc binding 
Contig_2	PSPPH_4348	4970878	4971867	Uncharacterized protein 
Contig_2	PSPPH_4349	4972671	4972108	HAD family hydrolase 
Contig_2	PSPPH_4350	4973564	4972695	Acyl-CoA thioesterase II 
Contig_2	PSPPH_4351	4974273	4973704	Acetyltransferase, GNAT family 
Contig_2	PSPPH_4352	4974394	4975311	Histone deacetylase family protein 
Contig_2	PSPPH_4353	4975418	4976656	Pyridine nucleotide-disulphide oxidoreductase domain protein 
Contig_2	PSPPH_4354	4978231	4976879	ATP-dependent RNA helicase rhlE, putative 
Contig_2	PSPPH_4355	4979184	4978270	Integral membrane protein 
Contig_2	PSPPH_4356	4979352	4979819	AsnC family transcriptional regulatory protein 
Contig_2	PSPPH_4357	4980438	4979824	Exonuclease 
Contig_2	PSPPH_4358	4980933	4980457	Uncharacterized conserved protein 
Contig_2	PSPPH_4359	4981908	4981204	Uncharacterized protein 
Contig_2	PSPPH_4360	4982106	4982768	Membrane protein, putative 
Contig_2	PSPPH_4361	4982853	4983944	Endonuclease/exonuclease/phosphatase family protein 
Contig_2	PSPPH_4362	4984091	4985350	ISPsy18, transposase 
Contig_2	PSPPH_4363	4985442	4985747	Uncharacterized protein 
Contig_2	PSPPH_4364	4987139	4985922	ATP-dependent helicase HrpB 
Contig_2	PSPPH_4365	4988593	4987334	ISPsy18, transposase 
Contig_2	PSPPH_4366	4989671	4988661	Type III effector HopI1 
Contig_2	PSPPH_4367	4990177	4989794	Endoribonuclease L-PSP family protein 
Contig_2	PSPPH_4368	4990345	4991040	Bcl-2 family protein 
Contig_2	PSPPH_4369	4991383	4991922	Uncharacterized protein 
Contig_2	PSPPH_4370	4992825	4991932	Esterase, putative 
Contig_2	PSPPH_4371	4993904	4992978	D-galactose 1-dehydrogenase 
Contig_2	PSPPH_4372	4994087	4994653	Probable RNA 2'-phosphotransferase 
Contig_2	PSPPH_4373	4995109	4995801	Uncharacterized protein 
Contig_2	PSPPH_4374	4996459	4996878	Uncharacterized protein 
Contig_2	PSPPH_4375	4996904	4997797	Cation efflux family protein 
Contig_2	PSPPH_4376	4998985	4997804	Conserved domain protein 
Contig_2	PSPPH_4377	4999313	4999792	Transcriptional regulator, AsnC family 
Contig_2	PSPPH_4378	5000437	4999805	Pseudouridine synthase 
Contig_2	PSPPH_4379	5001966	5000503	AMP nucleosidase 
Contig_2	PSPPH_4380	5003668	5002019	Acyl-CoA dehydrogenase family protein 
Contig_2	PSPPH_4381	5005788	5003794	Sensor histidine kinase 
Contig_2	PSPPH_4382	5006160	5006957	Phosphomethylpyrimidine kinase, putative 
Contig_2	PSPPH_4383	5006981	5007598	Thiamine-phosphate synthase 
Contig_2	PSPPH_4384	5007870	5009153	Glutamate-1-semialdehyde 2,1-aminomutase 
Contig_2	PSPPH_4385	5009451	5009999	Uncharacterized protein 
Contig_2	PSPPH_4386	5010425	5010033	Uncharacterized protein 
Contig_2	PSPPH_4387	5010490	5011818	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase 
Contig_2	PSPPH_4388	5011995	5013017	PhoH family protein 
Contig_2	PSPPH_4389	5013010	5013510	Endoribonuclease YbeY 
Contig_2	PSPPH_4390	5013516	5014358	Metal ion transporter, putative 
Contig_2	PSPPH_4391	5014387	5015907	Apolipoprotein N-acyltransferase 
Contig_2	PSPPH_4392	5016726	5015956	Uncharacterized protein 
Contig_2	PSPPH_4393	5017161	5016832	Uncharacterized protein 
Contig_2	PSPPH_4394	5017473	5020079	Leucine--tRNA ligase 
Contig_2	PSPPH_4395	5020169	5020780	LPS-assembly lipoprotein LptE (Precursor) 
Contig_2	PSPPH_4396	5020822	5021859	DNA polymerase III, delta subunit 
Contig_2	PSPPH_4397	5022140	5022295	Uncharacterized protein 
Contig_2	PSPPH_4398	5022379	5023716	HopAJ2 protein 
Contig_2	PSPPH_4399	5024844	5023837	Lipoyl synthase 
Contig_2	PSPPH_4400	5025493	5024837	Octanoyltransferase 
Contig_2	PSPPH_4401	5025804	5025493	Hypothetical UPF0250 protein 
Contig_2	PSPPH_4402	5027049	5025862	D-alanyl-D-alanine carboxypeptidase 
Contig_2	PSPPH_4403	5027200	5027039	Uncharacterized protein 
Contig_2	PSPPH_4404	5028292	5027264	Lipoprotein, rlpA family 
Contig_2	PSPPH_4405	5029299	5028292	Lytic murein transglycosylase B 
Contig_2	PSPPH_4406	5030420	5029317	Rod shape-determining protein RodA 
Contig_2	PSPPH_4407	5032347	5030452	Penicillin-binding protein 2 
Contig_2	PSPPH_4408	5032843	5032376	Ribosomal RNA large subunit methyltransferase H 
Contig_2	PSPPH_4409	5033239	5032853	Ribosomal silencing factor RsfS 
Contig_2	PSPPH_4410	5034010	5033300	Probable nicotinate-nucleotide adenylyltransferase 
Contig_2	PSPPH_4411	5035247	5033982	Gamma-glutamyl phosphate reductase 
Contig_2	PSPPH_4412	5035295	5036194	Uncharacterized protein 
Contig_2	PSPPH_4413	5036315	5036986	Putative 3-methyladenine DNA glycosylase 
Contig_2	PSPPH_4414	5036990	5038306	PAP2 superfamily protein/DedA family protein 
Contig_2	PSPPH_4415	5038444	5040477	Uncharacterized protein 
Contig_2	PSPPH_4416	5043242	5040474	Sensory box histidine kinase 
Contig_2	PSPPH_4417	5043687	5043232	Uncharacterized protein 
Contig_2	PSPPH_4418	5043760	5044233	Type IV leader peptidase family 
Contig_2	PSPPH_4419	5044416	5045192	DNA binding response regulator, LuxR family 
Contig_2	PSPPH_4420	5046855	5045200	Response regulator, putative/diguanylate cyclase, putative 
Contig_2	PSPPH_4421	5047157	5048236	Uncharacterized protein 
Contig_2	PSPPH_4422	5048236	5048781	MutT/nudix family protein 
Contig_2	PSPPH_4423	5048970	5049341	Translation initiation factor SUI1, putative 
Contig_2	PSPPH_4424	5049442	5051355	Biosynthetic arginine decarboxylase 
Contig_2	PSPPH_4425	5051677	5053083	Rhs element Vgr protein 
Contig_2	PSPPH_4426	5053215	5054066	Esterase/lipase/thioesterase family protein 
Contig_2	PSPPH_4427	5055400	5054060	DNA-damage-inducible protein F 
Contig_2	PSPPH_4428	5055540	5060630	Lipoprotein, putative 
Contig_2	PSPPH_4429	5061959	5061609	Uncharacterized protein 
Contig_2	PSPPH_4430	5061998	5064346	Penicillin-binding protein 1C 
Contig_2	PSPPH_4431	5064774	5064367	Response regulator (Fragment) 
Contig_2	PSPPH_4432	5065059	5064871	Pilin protein, putative 
Contig_2	PSPPH_4433	5065399	5066340	Flp pilus assembly protein CpaB 
Contig_2	PSPPH_4434	5066361	5067611	Bacterial type II/III secretion system protein 
Contig_2	PSPPH_4435	5067608	5068798	Uncharacterized protein 
Contig_2	PSPPH_4436	5068798	5070054	General secretion pathway/type 4 pilus assembly protein 
Contig_2	PSPPH_4437	5070076	5070960	Type II secretion system protein F domain protein 
Contig_2	PSPPH_4438	5070961	5071845	Type II secretion system protein F domain protein 
Contig_2	PSPPH_4439	5071915	5072583	TPR domain-containing protein 
Contig_2	PSPPH_4440	5072580	5072852	Uncharacterized protein 
Contig_2	PSPPH_4441	5072934	5074754	Thiol:disulfide interchange protein DsbD (Precursor) 
Contig_2	PSPPH_4442	5074884	5075336	3-dehydroquinate dehydratase 
Contig_2	PSPPH_4443	5075413	5075868	Acetyl-CoA carboxylase, biotin carboxyl carrier protein 
Contig_2	PSPPH_4444	5075886	5077229	Acetyl-CoA carboxylase, biotin carboxylase 
Contig_2	PSPPH_4445	5077369	5078247	Ribosomal protein L11 methyltransferase 
Contig_2	PSPPH_4446	5078272	5079582	MJ0042 family finger-like domain protein 
Contig_2	PSPPH_4447	5079900	5080913	tRNA-dihydrouridine synthase 
Contig_2	PSPPH_4448	5080910	5081230	Fis family transcriptional regulator 
Contig_2	PSPPH_4449	5081298	5082914	Bifunctional purine biosynthesis protein PurH 
Contig_2	PSPPH_4450	5082975	5084327	Phosphoribosylamine--glycine ligase 
Contig_2	PSPPH_4451	5084418	5087207	Sensor histidine kinase/response regulator 
Contig_2	PSPPH_4452	5087280	5087876	Membrane protein, MarC family 
Contig_2	PSPPH_4453	5088518	5087883	Uncharacterized protein 
Contig_2	PSPPH_4454	5089189	5088554	Uncharacterized protein 
Contig_2	PSPPH_4455	5089880	5089182	Uncharacterized protein 
Contig_2	PSPPH_4456	5090765	5089941	Uncharacterized protein 
Contig_2	PSPPH_4457	5092815	5091115	CbiG protein/precorrin-3B C17-methyltransferase 
Contig_2	PSPPH_4458	5093546	5092815	Cobalt-precorrin-2 C20-methyltransferase 
Contig_2	PSPPH_4459	5094172	5093546	Precorrin-8X methylmutase 
Contig_2	PSPPH_4460	5095509	5094169	Precorrin-3B synthase 
Contig_2	PSPPH_4461	5095635	5096837	Precorrin-6Y C5,15-methyltransferase (Decarboxylating) 
Contig_2	PSPPH_4462	5096837	5097949	Putative cobalt-precorrin-6A synthase [deacetylating] 
Contig_2	PSPPH_4463	5097946	5098665	Precorrin-6x reductase, putative 
Contig_2	PSPPH_4464	5099274	5098816	Uncharacterized protein 
Contig_2	PSPPH_4465	5099419	5099880	DUF461 
Contig_2	PSPPH_4466	5099813	5100328	Uncharacterized protein 
Contig_2	PSPPH_4467	5100413	5101786	Uncharacterized protein 
Contig_2	PSPPH_4468	5102034	5105477	Uncharacterized protein 
Contig_2	PSPPH_4469	5105728	5106993	Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein 
Contig_2	PSPPH_4470	5107237	5108826	Branched-chain amino acid ABC transporter, permease protein 
Contig_2	PSPPH_4471	5108826	5109905	Branched-chain amino acid ABC transporter, permease protein 
Contig_2	PSPPH_4472	5109902	5110762	Branched-chain amino acid ABC transporter, ATP-binding protein 
Contig_2	PSPPH_4473	5110859	5111557	Branched-chain amino acid ABC transporter, ATP-binding protein 
Contig_2	PSPPH_4474	5111610	5112455	Urease accessory protein UreD 
Contig_2	PSPPH_4475	5112758	5113060	Urease subunit gamma 
Contig_2	PSPPH_4476	5113071	5113613	Phosphinothricin N-acetyltransferase, putative 
Contig_2	PSPPH_4477	5113624	5114157	Tabtoxin resistance protein 
Contig_2	PSPPH_4478	5114154	5114462	Urease subunit beta 
Contig_2	PSPPH_4479	5114794	5116494	Urease subunit alpha 
Contig_2	PSPPH_4480	5116833	5116579	Uncharacterized protein 
Contig_2	PSPPH_4481	5116990	5118120	Sensor histidine kinase 
Contig_2	PSPPH_4482	5119155	5118196	Curved-DNA-binding protein 
Contig_2	PSPPH_4483	5119333	5119425	Uncharacterized protein 
Contig_2	PSPPH_4484	5119467	5120732	Heat shock protein, Hsp70 family 
Contig_2	PSPPH_4485	5121882	5120872	Membrane protein, putative 
Contig_2	PSPPH_4486	5122382	5122071	Phosphate starvation-inducible protein PsiF 
Contig_2	PSPPH_4487	5122514	5123395	Membrane protein, putative 
Contig_2	PSPPH_4488	5123625	5123392	Uncharacterized protein 
Contig_2	PSPPH_4489	5123905	5124243	Osmotically-inducible lipoprotein E 
Contig_2	PSPPH_4490	5124438	5124926	Uncharacterized protein 
Contig_2	PSPPH_4491	5124936	5125910	Uncharacterized protein 
Contig_2	PSPPH_4492	5126634	5127893	ISPsy18, transposase 
Contig_2	PSPPH_4493	5128840	5129379	Bacterioferritin, putative 
Contig_2	PSPPH_4494	5131853	5129682	AsmA family protein 
Contig_2	PSPPH_4495	5131972	5132604	Unsaturated fatty acid biosynthesis transcriptional regulator DesT 
Contig_2	PSPPH_4496	5132790	5133290	Urease accessory protein UreE 
Contig_2	PSPPH_4497	5133287	5133961	Urease accessory protein UreF 
Contig_2	PSPPH_4498	5133983	5134600	Urease accessory protein UreG 
Contig_2	PSPPH_4499	5134626	5135198	Urease accessory protein, putative 
Contig_2	PSPPH_4500	5135657	5135253	Uncharacterized protein 
Contig_2	PSPPH_4501	5136334	5135669	GTP cyclohydrolase-2 
Contig_2	PSPPH_4502	5137386	5136421	Thiamine-monophosphate kinase 
Contig_2	PSPPH_4503	5137900	5137403	N utilization substance protein B homolog 
Contig_2	PSPPH_4504	5138373	5137897	6,7-dimethyl-8-ribityllumazine synthase 
Contig_2	PSPPH_4505	5139594	5138503	3,4-dihydroxy-2-butanone 4-phosphate synthase 
Contig_2	PSPPH_4506	5140278	5139616	Riboflavin synthase, alpha subunit 
Contig_2	PSPPH_4507	5141462	5140326	Riboflavin biosynthesis protein RibD 
Contig_2	PSPPH_4508	5141932	5141468	Transcriptional repressor NrdR 
Contig_2	PSPPH_4509	5142109	5142558	Lipoprotein, putative 
Contig_2	PSPPH_4510	5142555	5143208	Ribosomal protein L11 methyltransferase 
Contig_2	PSPPH_4511	5143482	5144354	Thioredoxin, putative 
Contig_2	PSPPH_4512	5144789	5144409	Uncharacterized protein 
Contig_2	PSPPH_4513	5145246	5144824	Uncharacterized protein 
Contig_2	PSPPH_4514	5145527	5146114	Uncharacterized protein 
Contig_2	PSPPH_4515	5146184	5146894	ABC transporter, ATP-binding protein 
Contig_2	PSPPH_4516	5146896	5148161	Permease, putative 
Contig_2	PSPPH_4517	5148170	5148694	Putative lipoprotein 
Contig_2	PSPPH_4518	5148798	5149484	Outer membrane protein, OmpW family 
Contig_2	PSPPH_4519	5150697	5149768	NAD-dependent epimerase/dehydratase family protein 
Contig_2	PSPPH_4520	5151574	5150690	Lipopolysaccharide biosynthesis protein, putative 
Contig_2	PSPPH_4521	5154032	5151729	Mechanosensitive ion channel family protein 
Contig_2	PSPPH_4522	5154049	5155128	Arylesterase 
Contig_2	PSPPH_4523	5156026	5155178	Fumarylacetoacetate hydrolase family protein 
Contig_2	PSPPH_4524	5156438	5158744	TonB-dependent receptor, putative 
Contig_2	PSPPH_4525	5158974	5159213	Uncharacterized protein 
Contig_2	PSPPH_4526	5162295	5159386	Sensory box/GGDEF domain/EAL domain protein 
Contig_2	PSPPH_4527	5163148	5162327	Uncharacterized protein 
Contig_2	PSPPH_4528	5163448	5163275	Uncharacterized protein 
Contig_2	PSPPH_4529	5164571	5163441	ROK family protein 
Contig_2	PSPPH_4530	5164737	5166053	Glycerol-3-phosphate ABC transporter, periplasmic glycerol-3-phosphate-binding protein 
Contig_2	PSPPH_4531	5166050	5166943	Glycerol-3-phosphate ABC transporter, permease protein 
Contig_2	PSPPH_4532	5166940	5167833	Glycerol-3-phosphate ABC transporter, permease protein 
Contig_2	PSPPH_4533	5167830	5168936	Glycerol-3-phosphate ABC transporter, ATP-binding protein 
Contig_2	PSPPH_4534	5168943	5169704	Glycerophosphodiester phosphodiesterase 
Contig_2	PSPPH_4535	5169701	5170444	Inositol monophosphatase family protein 
Contig_2	PSPPH_4536	5170444	5171556	Glycosyl hydrolase, family 10 
Contig_2	PSPPH_4537	5172248	5171685	Single-stranded DNA-binding protein 
Contig_2	PSPPH_4538	5172524	5173330	Transposon Tn7-like transposase protein A 
Contig_2	PSPPH_4539	5173332	5175449	Transposon Tn7-like transposase protein B 
Contig_2	PSPPH_4541	5176817	5177851	Uncharacterized protein 
Contig_2	PSPPH_4542	5177776	5178747	Uncharacterized protein 
Contig_2	PSPPH_4543	5179062	5178760	Uncharacterized protein 
Contig_2	PSPPH_4544	5180248	5179499	Uncharacterized protein 
Contig_2	PSPPH_4545	5181795	5180245	Uncharacterized protein 
Contig_2	PSPPH_4546	5183480	5181948	Probable amino acid activating enzyme Cj1307 
Contig_2	PSPPH_4547	5185788	5183494	Polyketide synthetase domain protein 
Contig_2	PSPPH_4548	5186909	5185788	Uncharacterized protein 
Contig_2	PSPPH_4549	5188266	5187223	Uncharacterized protein 
Contig_2	PSPPH_4550	5188640	5190172	Non-ribosomal peptide synthetase 
Contig_2	PSPPH_4551	5190169	5191134	3-oxoacyl-[acyl-carrier-protein] synthase III family protein 
Contig_2	PSPPH_4552	5191136	5191360	Phosphopantetheine attachment site domain protein 
Contig_2	PSPPH_4553	5192082	5193278	Major facilitator family protein 
Contig_2	PSPPH_4554	5193347	5194504	Arginine aminomutase, putative 
Contig_2	PSPPH_4555	5194532	5195899	Uncharacterized protein 
Contig_2	PSPPH_4556	5195904	5196629	Uncharacterized protein 
Contig_2	PSPPH_4557	5196629	5197870	Major facilitator family transporter 
Contig_2	PSPPH_4558	5198625	5197852	MutT domain protein-like protein 
Contig_2	PSPPH_4559	5198830	5199333	ISPsy4, transposase 
Contig_2	PSPPH_4560	5204672	5199126	Filamentous hemagglutinin 
Contig_2	PSPPH_4562	5208452	5207052	Major facilitator family transporter 
Contig_2	PSPPH_4563	5208582	5211416	UvrABC system protein A 
Contig_2	PSPPH_4564	5211975	5211511	Bacterioferritin 
Contig_2	PSPPH_4565	5213575	5212130	Catalase 
Contig_2	PSPPH_4566	5214128	5213742	50S ribosomal protein L17 
Contig_2	PSPPH_4567	5215171	5214170	DNA-directed RNA polymerase subunit alpha 
Contig_2	PSPPH_4568	5215814	5215194	30S ribosomal protein S4 
Contig_2	PSPPH_4569	5216222	5215833	30S ribosomal protein S11 
Contig_2	PSPPH_4570	5216609	5216253	30S ribosomal protein S13 
Contig_2	PSPPH_4571	5216856	5216740	50S ribosomal protein L36 
Contig_2	PSPPH_4572	5218219	5216885	Protein translocase subunit SecY 
Contig_2	PSPPH_4573	5218654	5218220	50S ribosomal protein L15 
Contig_2	PSPPH_4574	5218834	5218658	50S ribosomal protein L30 
Contig_2	PSPPH_4575	5219337	5218837	30S ribosomal protein S5 
Contig_2	PSPPH_4576	5219691	5219341	50S ribosomal protein L18 
Contig_2	PSPPH_4577	5220241	5219702	50S ribosomal protein L6 
Contig_2	PSPPH_4578	5220646	5220254	30S ribosomal protein S8 
Contig_2	PSPPH_4579	5221166	5220861	30S ribosomal protein S14 
Contig_2	PSPPH_4580	5221719	5221180	50S ribosomal protein L5 
Contig_2	PSPPH_4581	5222054	5221740	50S ribosomal protein L24 
Contig_2	PSPPH_4582	5222434	5222066	50S ribosomal protein L14 
Contig_2	PSPPH_4583	5222724	5222458	30S ribosomal protein S17 
Contig_2	PSPPH_4584	5222918	5222727	50S ribosomal protein L29 
Contig_2	PSPPH_4585	5223331	5222918	50S ribosomal protein L16 
Contig_2	PSPPH_4586	5224030	5223344	30S ribosomal protein S3 
Contig_2	PSPPH_4587	5224376	5224044	50S ribosomal protein L22 
Contig_2	PSPPH_4588	5224665	5224390	30S ribosomal protein S19 
Contig_2	PSPPH_4589	5225506	5224682	50S ribosomal protein L2 
Contig_2	PSPPH_4590	5225820	5225521	50S ribosomal protein L23 
Contig_2	PSPPH_4591	5226419	5225817	50S ribosomal protein L4 
Contig_2	PSPPH_4592	5227067	5226432	50S ribosomal protein L3 
Contig_2	PSPPH_4593	5227541	5227149	30S ribosomal protein S10 
Contig_2	PSPPH_4594	5228795	5227602	Elongation factor Tu 
Contig_2	PSPPH_4595	5230932	5228827	Elongation factor G 
Contig_2	PSPPH_4596	5231433	5230963	30S ribosomal protein S7 
Contig_2	PSPPH_4597	5231927	5231556	30S ribosomal protein S12 
Contig_2	PSPPH_4598	5236325	5232126	DNA-directed RNA polymerase subunit beta' 
Contig_2	PSPPH_4599	5240463	5236390	DNA-directed RNA polymerase subunit beta 
Contig_2	PSPPH_4600	5241050	5240685	50S ribosomal protein L7/L12 
Contig_2	PSPPH_4601	5241630	5241130	50S ribosomal protein L10 
Contig_2	PSPPH_4602	5242527	5241832	50S ribosomal protein L1 
Contig_2	PSPPH_4603	5242958	5242527	50S ribosomal protein L11 
Contig_2	PSPPH_4604	5243610	5243077	Transcription termination/antitermination protein NusG 
Contig_2	PSPPH_4605	5243988	5243620	Protein translocase subunit SecE 
Contig_2	PSPPH_4610	5245131	5244703	Uncharacterized protein 
Contig_2	PSPPH_4611	5245888	5245139	Type III pantothenate kinase 
Contig_2	PSPPH_4612	5246837	5245878	BirA bifunctional protein 
Contig_2	PSPPH_4618	5254320	5252827	Methylmalonate-semialdehyde dehydrogenase 
Contig_2	PSPPH_4619	5255771	5254425	Beta-alanine--pyruvate aminotransferase 
Contig_2	PSPPH_4620	5255884	5256804	Transcriptional regulator, LysR family 
Contig_2	PSPPH_4621	5256990	5258387	Xanthine/uracil permease family protein 
Contig_2	PSPPH_4622	5258483	5259145	Transcriptional regulator, TetR family 
Contig_2	PSPPH_4623	5259178	5259771	Thymidylate synthase 
Contig_2	PSPPH_4624	5260294	5261847	ABC transporter, ATP-binding protein 
Contig_2	PSPPH_4625	5261859	5262959	ABC transporter, permease protein, putative 
Contig_2	PSPPH_4626	5262959	5263885	ABC transporter, permease protein 
Contig_2	PSPPH_4627	5264125	5264814	Oxidoreductase, short-chain dehydrogenase/reductase family 
Contig_2	PSPPH_4628	5264938	5266293	Amidhohydrolase family protein 
Contig_2	PSPPH_4629	5267488	5266391	CpaA protein 
Contig_2	PSPPH_4630	5267734	5268654	Iron(III) dicitrate transport system, periplasmic iron-binding protein FecB 
Contig_2	PSPPH_4631	5268670	5269644	Iron(III) dicitrate transport system, permease protein FecC 
Contig_2	PSPPH_4632	5269641	5270609	Iron(III) dicitrate transport system, permease protein FecD 
Contig_2	PSPPH_4633	5270614	5271405	Iron(III) dicitrate transport system, ATP-binding protein FecE 
Contig_2	PSPPH_4634	5271689	5272783	Bmp family protein 
Contig_2	PSPPH_4635	5272859	5273824	Oxidoreductase, 2OG-Fe(II) oxygenase family 
Contig_2	PSPPH_4636	5273903	5274856	Adenine deaminase 
Contig_2	PSPPH_4637	5275810	5275118	Transcriptional regulator, putative 
Contig_2	PSPPH_4638	5277174	5276251	Transcriptional regulator, LysR family 
Contig_2	PSPPH_4639	5277287	5278300	Oxidoreductase, zinc-binding dehydrogenase family 
Contig_2	PSPPH_4640	5279551	5278355	Drug resistance transporter, Bcr/CflA subfamily 
Contig_2	PSPPH_4641	5279886	5279689	YccA 
